Year,State_name,State_code,District_name,District_code,villages_surveyed,tot_pop,pop_male,pop_female,tot_hh,all_weather_road,cc_road_full,pub_trans_bus,pub_trans_van,pub_trans_auto,railway,csc_panchayat,csc_seperate,elec_domes_12hrs,elec_msme,pds,mandi,reg_mkt,weekly_haat,tap_100,clean_energy_hhs,solar_wind_elect,pucca_hhs,panch_bhawan,pib_av_upd,pcomm_pasture,MAP_KEY
2019,BIHAR ,10,MADHUBANI ,206,1158,5653769,2999811,2653958,1154011,0.783246978,0.156303972,0.13298791,0.040587219,0.641623489,0.040587219,0.078583765,0.267702936,0.635578584,0.34283247,0.702936097,0.013816926,0.067357513,0.399827288,0.063039724,418.6390328,0.070811744,0.764748343,0.454231434,0.148531952,0.040587219,MADHUBANI
2019,BIHAR ,10,MUNGER ,207,868,1278381,690527,587854,254575,0.541474654,0.148617512,0.108294931,0.020737327,0.426267281,0.023041475,0.038018433,0.137096774,0.473502304,0.069124424,0.329493088,0.063364055,0.116359447,0.187788018,0.062211982,117.8974654,0.011520737,0.831204949,0.150921659,0.094470046,0.031105991,MUNGER
2019,BIHAR ,10,MUZAFFARPUR ,208,1832,5679024,3060130,2618894,1179465,0.756004367,0.252183406,0.072598253,0.027838428,0.670305677,0.031113537,0.072052402,0.253820961,0.642467249,0.240174672,0.586790393,0.060043668,0.129366812,0.394650655,0.215611354,299.6997817,0.051855895,0.773571068,0.374454148,0.100436681,0.064956332,MUZAFFARPUR
2019,BIHAR ,10,NALANDA ,209,1060,2756951,1451332,1305619,490784,0.839622642,0.286792453,0.108490566,0.040566038,0.716037736,0.038679245,0.13490566,0.118867925,0.697169811,0.233962264,0.548113208,0.022641509,0.164150943,0.019811321,0.203773585,194.8707547,0.066981132,0.843334339,0.379245283,0.146226415,0.063207547,NALANDA
2019,BIHAR ,10,NAWADA ,210,1081,2340386,1231175,1109211,445936,0.684551341,0.182238668,0.113783534,0.068455134,0.623496762,0.020351526,0.137835338,0.160962072,0.500462535,0.234967623,0.514338575,0.037927845,0.111933395,0.177613321,0.160962072,132.3432007,0.066604995,0.772180313,0.256244218,0.130434783,0.070305273,NAWADA
2019,BIHAR ,10,PASHCHIM CHAMPARAN ,211,1502,4569237,2431486,2137751,826781,0.687083888,0.13448735,0.124500666,0.025965379,0.63448735,0.029294274,0.069241012,0.247669774,0.528628495,0.188415446,0.586551265,0.065246338,0.09587217,0.368841545,0.064580559,252.8335553,0.103861518,0.79590726,0.276298269,0.132490013,0.047936085,WEST CHAMPARAN
2019,BIHAR ,10,PATNA ,212,1402,4175372,2239388,1935984,697462,0.717546362,0.151212553,0.088445078,0.029957204,0.636947218,0.04636234,0.104136947,0.111269615,0.516405136,0.20042796,0.523537803,0.047075606,0.148359486,0.154065621,0.082025678,196.117689,0.042796006,0.828667368,0.263195435,0.104850214,0.055634807,PATNA
2019,BIHAR ,10,PURBI CHAMPARAN ,213,1433,5241119,2833276,2407843,1030961,0.681786462,0.210048849,0.088625262,0.06140963,0.52128402,0.025122121,0.099092812,0.295882763,0.512909979,0.204466155,0.611304955,0.028611305,0.159804606,0.269364969,0.260293091,302.2568039,0.073970691,0.795653764,0.323796232,0.11444522,0.052337753,EAST CHAMPARAN
2019,BIHAR ,10,PURNIA ,214,1317,4473875,2411889,2061986,879459,0.598329537,0.178435839,0.072133637,0.025816249,0.791192103,0.06302202,0.081245254,0.277145027,0.413819286,0.216400911,0.593773728,0.047076689,0.189066059,0.487471526,0.019741838,193.4882308,0.122247532,0.663079234,0.480637813,0.318906606,0.08959757,PURNIA
2019,BIHAR ,10,ROHTAS ,215,2073,2842303,1506695,1335608,466224,0.664737096,0.238301978,0.146164978,0.067052581,0.552339604,0.062228654,0.112879884,0.11577424,0.601061264,0.271104679,0.330438977,0.044862518,0.141341052,0.09406657,0.118668596,89.07863,0.139411481,0.833271131,0.261939219,0.122045345,0.111915099,ROHTAS
2019,BIHAR ,10,SAHARSA ,216,475,2079538,1128837,950701,431588,0.675789474,0.149473684,0.117894737,0.021052632,0.56,0.046315789,0.107368421,0.261052632,0.621052632,0.151578947,0.684210526,0.033684211,0.122105263,0.221052632,0.044210526,288.3936842,0.044210526,0.732223788,0.351578947,0.174736842,0.056842105,SAHARSA
2019,BIHAR ,10,SAMASTIPUR ,217,1220,4952732,2610928,2341804,1011891,0.804098361,0.218852459,0.109016393,0.017213115,0.67295082,0.059836066,0.150819672,0.267213115,0.631147541,0.268852459,0.720491803,0.03442623,0.076229508,0.455737705,0.083606557,442.3131148,0.033606557,0.809719624,0.485245902,0.216393443,0.07295082,SAMASTIPUR
2019,BIHAR ,10,SARAN ,218,1685,4596025,2418234,2177791,745411,0.639762611,0.138872404,0.194658754,0.074183976,0.568545994,0.084866469,0.128189911,0.261127596,0.46231454,0.167952522,0.487240356,0.135311573,0.223738872,0.300890208,0.044510386,157.2290801,0.087833828,0.887354761,0.493768546,0.172700297,0.074183976,SARAN
2019,BIHAR ,10,SHEIKHPURA ,219,315,623624,331140,292484,106618,0.755555556,0.241269841,0.082539683,0.088888889,0.431746032,0.006349206,0.076190476,0.088888889,0.606349206,0.342857143,0.565079365,0.012698413,0.031746032,0,0.126984127,137.8222222,0.038095238,0.82079949,0.161904762,0.126984127,0.015873016,SHEIKHPURA
2019,BIHAR ,10,SHEOHAR ,220,193,755348,402972,352376,174282,0.896373057,0.202072539,0.176165803,0.031088083,0.699481865,0.005181347,0.186528497,0.336787565,0.74611399,0.424870466,0.751295337,0.020725389,0.113989637,0.316062176,0.10880829,482.6010363,0.119170984,0.806514729,0.321243523,0.409326425,0.098445596,SHEOHAR
2019,BIHAR ,10,SITAMARHI ,221,866,4256547,2281895,1974652,916461,0.742494226,0.178983834,0.181293303,0.035796767,0.678983834,0.058891455,0.124711316,0.346420323,0.594688222,0.220554273,0.734411085,0.032332564,0.123556582,0.491916859,0.137413395,500.8718245,0.079676674,0.843253559,0.445727483,0.230946882,0.105080831,SITAMARHI
2019,BIHAR ,10,SIWAN ,222,1529,3713148,1892342,1820806,622511,0.78351864,0.233485939,0.202092871,0.073904513,0.459777632,0.036625245,0.102027469,0.257684761,0.667102681,0.244604317,0.62851537,0.060170046,0.18116416,0.189666449,0.170699804,210.4741661,0.166121648,0.910734108,0.332897319,0.235448005,0.092217135,SIWAN
2019,BIHAR ,10,SUPAUL ,223,571,3128556,1642678,1485878,609732,0.789842382,0.148861646,0.098073555,0.033274956,0.563922942,0.042031524,0.096322242,0.374781086,0.637478109,0.276707531,0.858143608,0.007005254,0.105078809,0.432574431,0.008756567,427.9281961,0.085814361,0.720419791,0.425569177,0.364273205,0.07530648,SUPAUL
2019,BIHAR ,10,VAISHALI ,224,1582,4014986,2134205,1880781,707345,0.719974716,0.240834387,0.110619469,0.056890013,0.69216182,0.04551201,0.062579014,0.194058154,0.665613148,0.207964602,0.51011378,0.075221239,0.097345133,0.455752212,0.084702908,240.0644753,0.044247788,0.823432696,0.243994943,0.105562579,0.088495575,VAISHALI
2019,BIHAR ,10,ARWAL ,611,311,707578,372479,335099,128538,0.794212219,0.225080386,0.21221865,0.045016077,0.620578778,0.01607717,0.109324759,0.073954984,0.681672026,0.237942122,0.562700965,0.077170418,0.099678457,0.07073955,0.186495177,138.2926045,0.163987138,0.800409218,0.282958199,0.186495177,0.1414791,ARWAL
2019,SIKKIM ,11,EAST DISTRICT ,225,121,164232,84283,79949,35365,0.694214876,0.198347107,0.198347107,0.644628099,0,0.008264463,0.123966942,0.041322314,0.223140496,0.107438017,0.611570248,0.008264463,0.041322314,0.090909091,0.165289256,221.231405,0.024793388,0.889042839,0.495867769,0.32231405,0.132231405,EAST SIKKIM
2019,SIKKIM ,11,NORTH DISTRICT ,226,65,44977,24606,20371,9688,0.692307692,0.153846154,0.169230769,0.630769231,0,0.015384615,0.292307692,0.046153846,0.584615385,0.123076923,0.523076923,0.030769231,0.153846154,0.061538462,0.369230769,103.8,0.138461538,0.897502064,0.538461538,0.538461538,0.276923077,NORTH SIKKIM
2019,SIKKIM ,11,SOUTH DISTRICT ,227,144,131683,68099,63584,28633,0.805555556,0.166666667,0.173611111,0.722222222,0.006944444,0.006944444,0.090277778,0.090277778,0.534722222,0.159722222,0.715277778,0.020833333,0.048611111,0.180555556,0.305555556,156.2777778,0.111111111,0.888659938,0.569444444,0.590277778,0.173611111,SOUTH SIKKIM
2019,SIKKIM ,11,WEST DISTRICT ,228,126,140350,72175,68175,31935,0.642857143,0.126984127,0.055555556,0.73015873,0.03968254,0,0.079365079,0.087301587,0.531746032,0.246031746,0.674603175,0.015873016,0.007936508,0.126984127,0.206349206,177.5079365,0.063492063,0.808987005,0.619047619,0.658730159,0.246031746,WEST SIKKIM
2019,ARUNACHAL PRADESH ,12,CHANGLANG ,229,220,57581,29991,27590,13436,0.386363636,0.009090909,0.118181818,0.009090909,0.095454545,0,0,0,0.040909091,0.013636364,0.390909091,0,0.004545455,0.040909091,0.054545455,18.27727273,0.072727273,0.398407264,0.05,0.227272727,0.009090909,CHANGLANG
2019,ARUNACHAL PRADESH ,12,DIBANG VALLEY ,230,142,5789,2924,2865,1272,0.316901408,0.049295775,0,0.007042254,0.007042254,0,0.014084507,0.014084507,0.105633803,0,0.204225352,0,0.007042254,0.007042254,0.091549296,4.774647887,0.598591549,0.335691824,0.063380282,0.014084507,0,LOWER DIBANG VALLEY
2019,ARUNACHAL PRADESH ,12,EAST KAMENG ,231,303,77883,37413,40470,15691,0.267326733,0.02970297,0.03960396,0.062706271,0.03630363,0,0.02970297,0,0.062706271,0.01980198,0.300330033,0,0.00990099,0.00990099,0.01650165,11.58745875,0.353135314,0.360971257,0.03960396,0.059405941,0,EAST KAMENG
2019,ARUNACHAL PRADESH ,12,EAST SIANG ,232,106,62850,31853,30997,10696,0.877358491,0.075471698,0.29245283,0.028301887,0.452830189,0.009433962,0,0,0.518867925,0.122641509,0.783018868,0.028301887,0.009433962,0.047169811,0.330188679,54.06603774,0.018867925,0.387434555,0.094339623,0.188679245,0,EAST SIANG
2019,ARUNACHAL PRADESH ,12,KURUNG KUMEY ,233,262,38538,19839,18699,6707,0.114503817,0.030534351,0.045801527,0,0.007633588,0,0.007633588,0.011450382,0.072519084,0,0.496183206,0.145038168,0.003816794,0.041984733,0.015267176,5.305343511,0.095419847,0.402862681,0.011450382,0,0,KURUNG KUMEY
2019,ARUNACHAL PRADESH ,12,LOHIT ,234,102,25595,13204,12391,5543,0.31372549,0.039215686,0.098039216,0.049019608,0.176470588,0,0.009803922,0,0.176470588,0,0.196078431,0.009803922,0.068627451,0.019607843,0.068627451,32.85294118,0,0.26285405,0.049019608,0,0,LOHIT
2019,ARUNACHAL PRADESH ,12,LOWER DIBANG VALLEY ,235,263,48379,24610,23769,10295,0.460076046,0,0.220532319,0.079847909,0.243346008,0.003802281,0,0.007604563,0.224334601,0.015209125,0.505703422,0.136882129,0.041825095,0.072243346,0.060836502,19.42965779,0.060836502,0.543856241,0.034220532,0,0,LOWER DIBANG VALLEY
2019,ARUNACHAL PRADESH ,12,LOWER SUBANSIRI ,236,72,15946,7930,8016,2395,0.291666667,0.013888889,0.138888889,0,0.027777778,0,0.013888889,0,0.166666667,0.013888889,0.361111111,0.041666667,0.027777778,0.069444444,0.097222222,14.76388889,0.027777778,0.572442589,0.027777778,0.083333333,0,LOWER SUBANSIRI
2019,ARUNACHAL PRADESH ,12,PAPUM PARE ,237,463,94426,47904,46522,17393,0.371490281,0.041036717,0.313174946,0.060475162,0.058315335,0.034557235,0.004319654,0.012958963,0.274298056,0.060475162,0.384449244,0.069114471,0.058315335,0.136069114,0.174946004,21.55723542,0.025917927,0.465819583,0.032397408,0.006479482,0.019438445,PAPUM PARE
2019,ARUNACHAL PRADESH ,12,TAWANG ,238,234,43915,21854,22061,9037,0.52991453,0.021367521,0.158119658,0.252136752,0.008547009,0,0.008547009,0.025641026,0.5,0.021367521,0.153846154,0,0.072649573,0.008547009,0.081196581,32.92735043,0.02991453,0.665818303,0.047008547,0.012820513,0.038461538,TAWANG
2019,ARUNACHAL PRADESH ,12,TIRAP ,239,108,46116,23448,22668,8777,0.666666667,0.018518519,0.185185185,0.037037037,0.009259259,0,0.018518519,0.027777778,0.25,0.101851852,0.472222222,0.009259259,0.009259259,0,0.111111111,20.38888889,0.055555556,0.211347841,0.083333333,0.018518519,0.018518519,TIRAP
2019,ARUNACHAL PRADESH ,12,UPPER SIANG ,240,77,25454,13280,12174,3967,0.454545455,0.064935065,0.233766234,0,0,0,0,0,0.246753247,0.012987013,0.961038961,0.012987013,0.090909091,0,0.233766234,7.103896104,0.064935065,0.606251575,0,0.012987013,0,UPPER SIANG
2019,ARUNACHAL PRADESH ,12,UPPER SUBANSIRI ,241,478,84848,43572,41276,15489,0.261506276,0.012552301,0.029288703,0.064853556,0.008368201,0,0.027196653,0.016736402,0.039748954,0.037656904,0.537656904,0.0041841,0.020920502,0.006276151,0.025104603,4.525104603,0.135983264,0.231519143,0.083682008,0.010460251,0.00209205,UPPER SUBANSIRI
2019,ARUNACHAL PRADESH ,12,WEST KAMENG ,242,284,73747,38186,35561,15241,0.711267606,0.035211268,0.073943662,0.338028169,0,0.007042254,0,0,0.468309859,0.049295775,0.26056338,0.038732394,0.01056338,0.028169014,0.112676056,36.07394366,0.017605634,0.791155436,0.052816901,0.038732394,0,WEST KAMENG
2019,ARUNACHAL PRADESH ,12,WEST SIANG ,243,146,56383,27871,28512,6103,0.636986301,0.01369863,0.260273973,0.034246575,0.089041096,0.006849315,0,0,0.780821918,0.082191781,0.897260274,0,0.01369863,0,0.171232877,24.92465753,0.068493151,0.20809438,0,0.034246575,0.01369863,WEST SIANG
2019,ARUNACHAL PRADESH ,12,ANJAW ,628,248,20423,11025,9398,4194,0.040322581,0,0,0,0,0,0,0,0.475806452,0,0.157258065,0.004032258,0.016129032,0,0.245967742,3.737903226,0.016129032,0.792083929,0,0,0.004032258,ANJAW
2019,ARUNACHAL PRADESH ,12,LONGDING ,666,77,75628,37653,37975,10301,0.584415584,0.025974026,0.116883117,0.038961039,0.025974026,0,0.012987013,0,0.064935065,0.051948052,0.844155844,0,0,0.077922078,0.064935065,12.27272727,0.038961039,0.25900398,0.090909091,0.103896104,0.038961039,LONGDING
2019,ARUNACHAL PRADESH ,12,Kra Daadi ,677,305,44716,21814,22902,7866,0.167213115,0.003278689,0,0.019672131,0,0,0,0.003278689,0.124590164,0.003278689,0.432786885,0.02295082,0,0,0.095081967,3.754098361,0.278688525,0.367658276,0.039344262,0.003278689,0,KRA DAADI
2019,ARUNACHAL PRADESH ,12,NAMSAI ,678,121,64084,32994,31090,12909,0.768595041,0.165289256,0.173553719,0.074380165,0.578512397,0.008264463,0,0.148760331,0.520661157,0.371900826,0.173553719,0.049586777,0.024793388,0.107438017,0.016528926,51.40495868,0.033057851,0.502827485,0.297520661,0.074380165,0.016528926,NAMSAI
2019,ARUNACHAL PRADESH ,12,SIANG ,679,37,15109,7960,7149,2036,0.594594595,0,0.135135135,0.108108108,0.027027027,0,0,0.027027027,0.243243243,0,0.702702703,0.189189189,0,0,0.081081081,10.24324324,0.162162162,0.299115914,0.27027027,0.351351351,0,SIANG
2019,ARUNACHAL PRADESH ,12,KAMLE ,718,192,24910,13000,11910,4803,0.442708333,0.026041667,0.182291667,0.145833333,0.057291667,0,0.005208333,0.010416667,0.109375,0.078125,0.359375,0.010416667,0,0.010416667,0.03125,6.651041667,0.03125,0.366645846,0.026041667,0.140625,0.005208333,KAMLE
2019,ARUNACHAL PRADESH ,12,LOWER SIANG ,719,114,29687,14980,14707,4398,0.543859649,0.00877193,0.105263158,0.043859649,0.324561404,0,0,0.01754386,0.201754386,0.026315789,0.666666667,0.00877193,0.035087719,0.061403509,0.096491228,19.78947368,0,0.312187358,0.122807018,0.201754386,0,LOWER SIANG
2019,ARUNACHAL PRADESH ,12,PAKKE KESSANG ,723,77,13634,6528,7106,2879,0.675324675,0.038961039,0.311688312,0.051948052,0,0,0,0,0.12987013,0.038961039,0.272727273,0.051948052,0.012987013,0.012987013,0.090909091,20.15584416,0.324675325,0.433483849,0.064935065,0.038961039,0,PAKKE KESSANG
2019,ARUNACHAL PRADESH ,12,LEPARADA ,724,79,33584,16914,16670,5535,0.620253165,0.025316456,0.113924051,0.012658228,0,0,0,0.025316456,0.696202532,0.012658228,0.658227848,0.012658228,0.063291139,0.012658228,0.037974684,54.07594937,0,0.366576332,0.088607595,0.025316456,0,LEDA RADA
2019,ARUNACHAL PRADESH ,12,SHI YOMI ,725,113,17048,8329,8719,3270,0.398230088,0.008849558,0,0.115044248,0,0,0,0.053097345,0.079646018,0.017699115,0.460176991,0.008849558,0.008849558,0,0.044247788,10.05309735,0.247787611,0.316819572,0,0.008849558,0.008849558,SHI YOMI
2019,NAGALAND ,13,DIMAPUR ,244,208,306073,154649,151424,68972,0.524038462,0.019230769,0.173076923,0.009615385,0.538461538,0.024038462,0.081730769,0.014423077,0.288461538,0.129807692,0.596153846,0.009615385,0.072115385,0.240384615,0.009615385,181.5240385,0.024038462,0.664182567,0.543269231,0.221153846,0.076923077,DIMAPUR
2019,NAGALAND ,13,KOHIMA ,245,96,193912,96584,97328,36458,0.59375,0.010416667,0.239583333,0.197916667,0.010416667,0,0.0625,0.09375,0.229166667,0.114583333,0.6875,0,0.083333333,0.0625,0.010416667,139.625,0.0625,0.454550442,0.645833333,0.0625,0.041666667,KOHIMA
2019,NAGALAND ,13,MOKOKCHUNG ,246,85,161258,82297,78961,34901,0.647058824,0.035294118,0.105882353,0.329411765,0,0,0.2,0.117647059,0.411764706,0.2,0.752941176,0.023529412,0.011764706,0.2,0.058823529,180.3529412,0.011764706,0.568551044,0.776470588,0.152941176,0.047058824,MOKOKCHUNG
2019,NAGALAND ,13,MON ,247,114,266125,138523,127602,39061,0.289473684,0.00877193,0.00877193,0.394736842,0.061403509,0,0.078947368,0.00877193,0.228070175,0.078947368,0.543859649,0,0.052631579,0.061403509,0.043859649,27.23684211,0.140350877,0.366350068,0.350877193,0.192982456,0.026315789,MON
2019,NAGALAND ,13,PHEK ,248,96,158311,80275,78036,36690,0.322916667,0.010416667,0.083333333,0.1875,0.09375,0.020833333,0.083333333,0.0625,0.197916667,0.166666667,0.583333333,0,0.0625,0.072916667,0.041666667,60.40625,0.052083333,0.2754429,0.614583333,0.208333333,0.052083333,PHEK
2019,NAGALAND ,13,TUENSANG ,249,117,201123,103857,97266,35209,0.606837607,0.008547009,0.051282051,0.162393162,0.008547009,0,0,0.025641026,0.128205128,0.170940171,0.615384615,0,0.025641026,0.034188034,0.042735043,26.88034188,0.188034188,0.424124514,0.666666667,0.051282051,0,TUENSANG
2019,NAGALAND ,13,WOKHA ,250,133,134162,68549,65613,27403,0.421052632,0.060150376,0.172932331,0.240601504,0.052631579,0,0.060150376,0.022556391,0.368421053,0.105263158,0.518796992,0.007518797,0.015037594,0.120300752,0.007518797,40.04511278,0.030075188,0.468415867,0.541353383,0.195488722,0.037593985,WOKHA
2019,NAGALAND ,13,ZUNHEBOTO ,251,169,155409,77115,78294,35649,0.343195266,0.017751479,0.088757396,0.082840237,0,0,0.029585799,0.01183432,0.266272189,0.035502959,0.384615385,0.00591716,0,0.088757396,0.035502959,34.84023669,0.00591716,0.369463379,0.420118343,0.023668639,0.01183432,ZUNHEBOTO
2019,NAGALAND ,13,PEREN ,613,84,98207,49558,48649,22217,0.297619048,0,0.154761905,0.107142857,0.226190476,0,0.05952381,0,0.154761905,0.107142857,0.404761905,0,0,0.19047619,0.047619048,49.36904762,0.083333333,0.468019985,0.44047619,0.011904762,0.035714286,PEREN
2019,NAGALAND ,13,KIPHIRE ,614,91,91171,47083,44088,18133,0.21978022,0,0.010989011,0.472527473,0,0,0.043956044,0.021978022,0.186813187,0.241758242,0.384615385,0,0.032967033,0.010989011,0.153846154,18.04395604,0.021978022,0.493685546,0.417582418,0.164835165,0.021978022,KIPHIRE
2019,NAGALAND ,13,LONGLENG ,615,41,82931,42496,40435,18640,0.87804878,0,0.195121951,0.414634146,0,0.024390244,0,0.048780488,0.097560976,0.219512195,0.902439024,0,0.024390244,0,0,47.56097561,0.195121951,0.612178112,0.56097561,0.682926829,0,LONGLENG
2019,MANIPUR ,14,BISHNUPUR ,252,91,198629,97636,100993,49485,0.824175824,0.010989011,0.153846154,0.021978022,0.758241758,0.010989011,0.021978022,0.32967033,0.747252747,0.604395604,0.901098901,0.10989011,0.274725275,0.098901099,0.087912088,289.1208791,0.087912088,0.311892493,0.395604396,0.274725275,0.087912088,BISHNUPUR
2019,MANIPUR ,14,CHANDEL ,253,327,73695,35319,38376,14757,0.165137615,0.006116208,0.070336391,0.006116208,0.308868502,0,0,0.021406728,0.541284404,0.03058104,0.256880734,0.003058104,0.018348624,0.006116208,0.021406728,11.74006116,0.076452599,0.216371891,0.039755352,0.021406728,0.048929664,CHANDEL
2019,MANIPUR ,14,CHURACHANDPUR ,254,810,348779,169668,179111,66207,0.356790123,0.017283951,0.128395062,0.030864198,0.379012346,0,0.008641975,0.038271605,0.317283951,0.07654321,0.404938272,0.003703704,0.032098765,0.032098765,0.060493827,42.11481481,0.091358025,0.487380488,0.045679012,0.025925926,0.030864198,CHURACHANDPUR
2019,MANIPUR ,14,IMPHAL EAST ,255,212,428553,205632,222921,93488,0.688679245,0.018867925,0.009433962,0.136792453,0.787735849,0,0.089622642,0.25,0.726415094,0.08490566,0.853773585,0.080188679,0.264150943,0.066037736,0.037735849,238.1132075,0.004716981,0.533651378,0.245283019,0.259433962,0.080188679,IMPHAL EAST
2019,MANIPUR ,14,IMPHAL WEST ,256,150,304390,150128,154262,68118,0.826666667,0.046666667,0.053333333,0.013333333,0.926666667,0,0.026666667,0.346666667,0.793333333,0.173333333,0.973333333,0.193333333,0.266666667,0.126666667,0.013333333,326.4533333,0.033333333,0.548093015,0.4,0.206666667,0.126666667,IMPHAL WEST
2019,MANIPUR ,14,SENAPATI ,257,159,360986,186060,174926,58790,0.471698113,0.006289308,0.094339623,0.163522013,0.396226415,0,0.025157233,0.13836478,0.238993711,0.119496855,0.534591195,0.006289308,0.056603774,0.094339623,0.006289308,101.7421384,0.025157233,0.432335431,0.169811321,0.081761006,0.163522013,SENAPATI
2019,MANIPUR ,14,TAMENGLONG ,258,141,100808,50713,50095,18405,0.262411348,0.021276596,0.035460993,0.04964539,0.19858156,0.021276596,0.014184397,0.04964539,0.141843972,0.070921986,0.666666667,0.007092199,0.014184397,0.014184397,0.007092199,36.54609929,0.056737589,0.279217604,0.042553191,0.007092199,0.021276596,TAMENGLONG
2019,MANIPUR ,14,THOUBAL ,259,92,218760,105720,113040,46362,0.684782609,0.043478261,0.010869565,0,0.913043478,0,0.010869565,0.391304348,0.652173913,0.282608696,0.923913043,0.163043478,0.206521739,0,0.043478261,204.7717391,0.065217391,0.608709719,0.336956522,0.108695652,0.130434783,THOUBAL
2019,MANIPUR ,14,UKHRUL ,260,92,169596,87855,81741,35408,0.326086957,0.010869565,0.119565217,0.206521739,0.065217391,0.010869565,0.02173913,0.119565217,0.358695652,0.032608696,0.72826087,0.032608696,0.076086957,0.02173913,0.010869565,105.8478261,0.02173913,0.607998192,0.336956522,0.108695652,0.076086957,UKHRUL
2019,MANIPUR ,14,KAKCHING ,711,55,150172,73803,76369,34355,0.818181818,0,0.2,0.036363636,0.690909091,0,0.036363636,0.418181818,0.745454545,0.490909091,0.927272727,0.272727273,0.2,0,0,344.6181818,0.036363636,0.409372726,0.6,0.545454545,0.090909091,KAKCHING
2019,MANIPUR ,14,KANGPOKPI ,712,584,225747,111093,114654,40100,0.383561644,0.008561644,0.104452055,0.02739726,0.479452055,0.01369863,0.006849315,0.063356164,0.448630137,0.08390411,0.52739726,0.006849315,0.02739726,0.073630137,0.035958904,24.57020548,0.049657534,0.369226933,0.09760274,0.023972603,0.059931507,KANGPOKPI
2019,MANIPUR ,14,JIRIBAM ,713,76,50857,26497,24360,9048,0.368421053,0.013157895,0.013157895,0.052631579,0.776315789,0,0,0.197368421,0.75,0.407894737,0.75,0,0.052631579,0.236842105,0,32.14473684,0.026315789,0.477232538,0.105263158,0.065789474,0.039473684,JIRIBAM
2019,MANIPUR ,14,NONEY ,714,73,60936,30467,30469,11250,0.178082192,0,0.04109589,0.04109589,0.164383562,0,0,0.082191781,0.054794521,0.04109589,0.438356164,0,0.04109589,0.02739726,0.02739726,49.43835616,0.205479452,0.403377778,0.068493151,0.01369863,0,NONEY
2019,MANIPUR ,14,PHERZAWL ,715,95,50399,25834,24565,8862,0.315789474,0,0.084210526,0.010526316,0.052631579,0,0.010526316,0.010526316,0.084210526,0.063157895,0.463157895,0,0,0.073684211,0.010526316,12.45263158,0.2,0.252426089,0.115789474,0.042105263,0.010526316,PHERZAWL
2019,MANIPUR ,14,TENGNOUPAL ,716,280,82382,40915,41467,16448,0.482142857,0.014285714,0.039285714,0.110714286,0.378571429,0,0.003571429,0.032142857,0.392857143,0.032142857,0.464285714,0.021428571,0.021428571,0.032142857,0.021428571,16.64285714,0.025,0.340649319,0.067857143,0.010714286,0.028571429,TENGNOUPAL
2019,MANIPUR ,14,KAMJONG ,717,131,65832,33214,32618,14022,0.251908397,0.007633588,0.045801527,0.083969466,0.190839695,0,0.007633588,0.076335878,0.122137405,0.007633588,0.519083969,0.007633588,0.007633588,0.007633588,0.038167939,25.75572519,0.213740458,0.360861503,0.106870229,0.030534351,0.053435115,KAMJONG
2019,MIZORAM ,15,AIZAWL ,261,68,109994,54620,55374,24732,0.823529412,0.088235294,0.147058824,0.426470588,0.220588235,0,0.117647059,0.264705882,0.75,0.220588235,0.882352941,0.029411765,0.264705882,0.132352941,0.147058824,254.75,0.25,0.965308103,0.691176471,0.441176471,0.161764706,AIZAWL
2019,MIZORAM ,15,CHAMPHAI ,262,60,94833,47554,47279,18311,0.866666667,0.083333333,0.25,0.233333333,0.183333333,0,0.133333333,0.2,0.55,0.25,0.833333333,0.133333333,0.166666667,0.1,0.233333333,257.0333333,0.316666667,0.989077604,0.85,0.4,0.233333333,CHAMPHAI
2019,MIZORAM ,15,KOLASIB ,263,52,97223,48292,48931,20526,0.923076923,0.192307692,0.173076923,0.211538462,0.519230769,0.038461538,0.076923077,0.326923077,0.711538462,0.442307692,0.826923077,0.019230769,0.269230769,0.134615385,0.192307692,280.5576923,0.326923077,0.883172562,0.673076923,0.25,0.038461538,KOLASIB
2019,MIZORAM ,15,LAWNGTLAI ,264,179,151890,76688,75202,33946,0.402234637,0.055865922,0.016759777,0.134078212,0.134078212,0,0.033519553,0.067039106,0.12849162,0.072625698,0.530726257,0.027932961,0.044692737,0.100558659,0.016759777,72.65921788,0.536312849,0.609880398,0.469273743,0.111731844,0.083798883,LAWNGTLAI
2019,MIZORAM ,15,LUNGLEI ,265,130,149533,74763,74770,30936,0.630769231,0.161538462,0.146153846,0.192307692,0.146153846,0,0.038461538,0.115384615,0.6,0.184615385,0.784615385,0.030769231,0.138461538,0.115384615,0.169230769,161.0538462,0.430769231,0.845778381,0.446153846,0.353846154,0.053846154,LUNGLEI
2019,MIZORAM ,15,MAMIT ,266,98,107612,54713,52899,21923,0.714285714,0.153061224,0.153061224,0.367346939,0.030612245,0,0.071428571,0.081632653,0.193877551,0.204081633,0.663265306,0.051020408,0.081632653,0.224489796,0.173469388,111.5306122,0.142857143,0.652784747,0.408163265,0.183673469,0.020408163,MAMIT
2019,MIZORAM ,15,SAIHA ,267,92,74454,36437,38017,15720,0.565217391,0.173913043,0.010869565,0.467391304,0.217391304,0,0.293478261,0.076086957,0.489130435,0.043478261,0.880434783,0.010869565,0.119565217,0.130434783,0.010869565,110.7826087,0.032608696,0.913040712,0.684782609,0.184782609,0.173913043,SAIHA
